315	0	VKS	Tài kho?n trung gian	NULL	4	USD	O	D	0	0	1	0	0	0	1	1	1	0	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	11-08-10 15:33	ADMIN	07-01-11 14:51
1	1000	VKS	Tài s?n cho thuê ngoài		1	USD	O	D	0	0	0	1	1	1	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
2	2000	VKS	"V?t t?, hàng hóa nh?n gi? h?, nh?n gia công"		1	USD	O	D	0	0	0	1	1	1	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
3	3000	VKS	"Hàng hóa bán h?, nh?n ký g?i"		1	USD	O	D	0	0	0	1	1	1	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
4	4000	VKS	N? khó ?òi ?ã x? lý		1	USD	O	D	0	0	0	1	1	1	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
5	7000	VKS	Ngo?i t? các lo?i		1	USD	O	D	0	0	0	1	1	1	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
6	9000	VKS	Ngu?n v?n kh?u hao c? b?n		1	USD	O	D	0	0	0	1	1	1	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
7	111000	VKS	Ti?n m?t	Cash	1	USD	A	D	0	0	0	1	1	1	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	29-10-10 17:59
8	111100	VKS	Ti?n m?t Vi?t Nam	NULL	2	USD	A	D	0	0	0	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	14-09-10 15:32
9	111110	VKS	Ti?n m?t Vi?t Nam t?i qu? HCM	NULL	3	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	14-09-10 15:38
10	111120	VKS	Ti?n m?t Vi?t Nam t?i qu? Phú M?		3	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
11	111130	VKS	Ti?n m?t Vi?t Nam t?i qu? C?n Th?		3	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
12	111200	VKS	Ti?n m?t ngo?i t?	NULL	2	USD	A	D	0	0	0	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	17-08-10 10:08
13	111210	VKS	Ti?n m?t ngo?i t? t?i qu? HCM		3	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
14	111220	VKS	Ti?n m?t ngo?i t? t?i qu? Phú M?		3	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
15	111230	VKS	Ti?n m?t ngo?i t? t?i qu? C?n Th?		3	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
16	111300	VKS	"Vàng b?c, kim khí quý, ?á quý"		2	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
17	112000	VKS	Ti?n g?i ngân hàng		1	USD	A	D	0	0	0	1	1	1	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
18	112100	VKS	Ti?n g?i ngân hàng VND	NULL	2	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	16-09-10 16:48
19	112200	VKS	Ti?n g?i ngân hàng USD	NULL	2	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	14-09-10 15:33
20	112300	VKS	Ti?n g?i  ngân hàng JPY	NULL	2	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	26-08-10 15:14
359	112400	VKS	Vàng b?c kim khí ?á quý	NULL	2	USD	A	D	0	0	1	0	0	0	1	1	1	0	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	26-08-10 15:13	ADMIN	26-08-10 15:13
360	112800	VKS	Ngo?i t? khác g?i ngân hàng	NULL	2	USD	A	D	0	0	1	0	0	0	1	1	1	0	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	26-08-10 15:16	ADMIN	26-08-10 15:16
21	113000	VKS	Ti?n ?ang chuy?n		1	USD	A	D	0	0	0	1	1	1	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
22	113100	VKS	Ti?n ?ang chuy?n Vi?t Nam ??ng		2	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
23	113200	VKS	Ti?ng ?ang chuy?n ngo?i t?		2	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
24	131000	VKS	Ph?i thu c?a khách hàng		1	USD	A	D	0	0	0	1	1	1	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
25	131100	VKS	Ph?i thu c?a khách hàng mua hàng chính ph?m	NULL	2	USD	A	B	0	0	0	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	05-10-10 10:30
316	131110	VKS	Ph?i thu c?a khách hàng mua hàng chính ph?m	NULL	3	USD	A	B	1	0	1	1	1	0	1	1	1	0	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	17-08-10 13:53	ADMIN	17-08-10 13:53
26	131200	VKS	"Ph?i thu c?a khách hàng mua hàng th? ph?m, ph? li?u"	NULL	2	USD	A	D	0	0	0	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	17-08-10 13:54
317	131210	VKS	"Ph?i thu c?a khách hàng mua hàng th? ph?m, ph? li?u"	NULL	3	USD	A	B	1	0	1	1	1	0	1	1	1	0	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	17-08-10 13:54	ADMIN	17-08-10 13:54
27	133000	VKS	Thu? giá tr? gia t?ng ???c kh?u tr?		1	USD	A	D	0	0	0	1	1	1	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
28	133100	VKS	"Thu? GTGT ???c kh?u tr? c?a hàng hóa, d?ch v?"	NULL	2	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	11-11-10 21:29
29	133200	VKS	Thu? GTGT ???c kh?u tr? c?a TSC?	NULL	2	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	11-11-10 21:29
30	133300	VKS	Thu? GTGT hàng hoá nh?p kh?u	NULL	2	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	11-11-10 21:29
31	136000	VKS	Ph?i thu n?i b?		1	USD	A	D	0	0	0	1	1	1	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
32	136100	VKS	V?n kinh doanh ? các ??n v? tr?c thu?c		2	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
374	136200	VKS	Ph?i thu n?i b? do chuy?n v?n	Internal transfer	2	USD	A	D	0	0	1	0	0	0	1	1	1	0	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	huetran	08-11-10 15:59	huetran	08-11-10 15:59
33	136800	VKS	Ph?i thu n?i b? khác		2	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
34	138000	VKS	Ph?i thu khác		1	USD	A	D	0	0	0	1	1	1	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
35	138100	VKS	Tài s?n thi?u ch? x? lý	NULL	2	USD	A	B	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	30-08-10 9:23
36	138500	VKS	Ph?i thu v? c? ph?n hóa	NULL	2	USD	A	B	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	30-08-10 9:23
37	138800	VKS	Các kho?n ph?i thu khác	NULL	2	USD	A	B	0	0	0	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	11-11-10 19:53
38	138810	VKS	Thu? GTGT ??u vào ch?a có hóa ??n	NULL	3	USD	A	B	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	30-08-10 9:23
39	138880	VKS	Các kho?n ph?i thu khác	NULL	3	USD	A	B	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	30-08-10 9:23
40	139000	VKS	D? phòng ph?i thu khó ?òi		1	USD	A	D	0	0	0	1	1	1	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
41	141000	VKS	T?m ?ng	NULL	1	USD	A	B	1	0	1	1	0	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	mynghi	26-01-11 10:07
42	142000	VKS	Chi phí tr? tr??c ng?n h?n	NULL	1	USD	A	D	0	0	0	1	0	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	11-11-10 18:10
43	142100	VKS	Chi phí tr? tr??c ng?n h?n	NULL	2	USD	A	D	0	0	0	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	11-11-10 18:11
44	142110	VKS	Tr? tr??c ti?n thuê v?n phòng		3	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
45	142120	VKS	"Tr? tr??c ti?n mua b?o hi?m nhà máy, ng?ng s?n xu?t"		3	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
46	142130	VKS	Tr? tr??c ti?n mua b?o hi?m xe c?		3	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
47	142140	VKS	"Tr? tr??c ti?n mua b?o hi?m tai n?n, ph?u thu?t"		3	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
48	142150	VKS	Tr? tr??c ti?n mua b?o hi?m khác	NULL	3	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	27-08-10 9:28
49	142180	VKS	Chi phí tr? tr??c khác		3	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
50	142200	VKS	Chi phí ch? k?t chuy?n	NULL	2	USD	A	D	0	0	0	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	17-08-10 10:16
51	144000	VKS	"Th? ch?p, ký c??c, ký qu? ng?n h?n"	NULL	1	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	mynghi	30-11-10 10:38
52	151000	VKS	Hàng mua ?ang ?i trên ???ng		1	USD	A	D	0	0	0	1	1	1	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
369	151100	VKS	Hàng mua ?ang ?i trên ???ng	NULL	2	USD	A	D	0	0	1	0	0	0	1	1	1	0	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	mynghi	18-10-10 14:28	mynghi	18-10-10 14:28
53	152000	VKS	"Nguyên li?u, v?t li?u"		1	USD	A	D	0	0	0	1	1	1	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
54	152100	VKS	Nguyên v?t li?u chính (phôi thép)	NULL	2	USD	A	D	0	0	0	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	22-08-10 12:10
331	152110	VKS	Nguyên v?t li?u chính (phôi thép)	Nguyên v?t li?u chính (phôi thép)	3	USD	A	D	0	0	1	0	0	0	1	1	1	0	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	19-08-10 11:05	ADMIN	19-08-10 11:05
55	152200	VKS	Nguyên v?t li?u ph?	NULL	2	USD	A	D	0	0	0	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	22-08-10 12:10
332	152210	VKS	Nguyên v?t li?u ph?	Nguyên v?t li?u ph?	3	USD	A	D	0	0	1	0	0	0	1	1	1	0	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	19-08-10 11:06	ADMIN	19-08-10 11:06
56	152800	VKS	Ph? tùng nh?p kh?u	NULL	2	USD	A	D	0	0	0	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	17-08-10 10:50
57	152810	VKS	D?u Diesel	D?u Diesel	3	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	19-08-10 11:06
58	152820	VKS	D?u HO	D?u HO	3	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	19-08-10 11:07
59	152830	VKS	D?u bôi tr?n	D?u bôi tr?n	3	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	19-08-10 11:07
60	152840	VKS	Tr?c cán	Tr?c cán	3	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	19-08-10 11:07
61	152850	VKS	Ph? tùng	Ph? tùng	3	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	19-08-10 11:07
62	153000	VKS	"Công c?, d?ng c?"		1	USD	A	D	0	0	0	1	1	1	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
63	153100	VKS	"Công c?, d?ng c?"		2	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
64	153200	VKS	Bao bì luân chuy?n		2	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
65	153300	VKS	?? dùng cho thuê		2	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
66	154000	VKS	Chi phí s?n xu?t kinh doanh d? dang		1	USD	A	D	0	0	0	1	1	1	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
368	154100	VKS	Chi phí s?n xu?t kinh doanh d? dang	NULL	2	USD	A	D	0	0	1	0	0	0	1	1	1	0	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	mynghi	18-10-10 14:27	mynghi	18-10-10 14:27
67	155000	VKS	Thành ph?m		1	USD	A	D	0	0	0	1	1	1	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
68	155100	VKS	Thành ph?m	NULL	2	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	ADMIN	27-08-10 9:45
69	156000	VKS	Hàng hóa		1	USD	A	D	0	0	0	1	1	1	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
70	156100	VKS	Giá mua hàng hóa		2	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
71	156200	VKS	Chi phí thu mua hàng hóa		2	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
72	156700	VKS	Hàng hóa b?t ??ng s?n		2	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
73	157000	VKS	Hàng g?i ?i bán		1	USD	A	D	0	0	0	1	1	1	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
361	157100	VKS	Hàng g?i ?i bán	NULL	2	USD	A	D	0	0	1	0	0	0	1	1	1	0	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	27-08-10 9:45	ADMIN	27-08-10 9:45
74	158000	VKS	Hàng hoá kho b?o thu?		1	USD	A	D	0	0	0	1	1	1	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
75	159000	VKS	D? phòng gi?m giá hàng t?n kho		1	USD	A	D	0	0	0	1	1	1	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
335	159100	VKS	D? phòng gi?m giá hàng t?n kho	NULL	2	USD	A	C	0	0	1	0	0	0	1	1	1	0	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	23-08-10 9:41	ADMIN	23-08-10 9:41
76	161000	VKS	Chi s? nghi?p		1	USD	A	D	0	0	0	1	1	1	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
77	161100	VKS	Chi s? nghi?p n?m tr??c		2	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
78	161200	VKS	Chi s? nghi?p n?m nay		2	USD	A	D	0	0	1	1	1	0	1	1	1	1	1	1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	ADMIN	22-06-10 14:37	NULL	NULL
